FECHA_VENTA,DIA_COMERCIAL,CIUDAD,DEPARTAMENTO,TIPO,MARCA,VALOR_TOTAL
2021-08-26,1,ZIPAQUIRA,CUNDINAMARCA,TELEFONO,MOTOROLA,793520.0
2021-08-26,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,793520.0
2021-08-26,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,640520.0
2021-08-26,1,CALI,VALLE DEL CAUCA,TELEFONO,XIAOMI,793520.0
2021-08-26,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,765520.0
2021-08-26,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,765520.0
2021-08-28,0,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,392520.0
2021-08-26,1,MONTERIA,CORDOBA,TELEFONO,XIAOMI,454520.0
2021-08-26,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,765520.0
2021-08-26,1,MADRID,CUNDINAMARCA,TELEFONO,XIAOMI,793520.0
2021-08-26,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1542570.0
2021-08-26,1,GARZON,HUILA,TELEFONO,MOTOROLA,624520.0
2021-08-26,1,VILLAVICENCIO,META,TELEFONO,XIAOMI,793520.0
2021-08-26,1,PUERTO LOPEZ,META,TELEFONO,XIAOMI,793520.0
2021-08-26,1,MOSQUERA,CUNDINAMARCA,PORTATIL,HP,2608900.0
2021-08-27,0,BUCARAMANGA,SANTANDER,TELEFONO,SAMSUNG,695520.0
2021-08-26,1,PEDRAZA,MAGDALENA,TELEFONO,MOTOROLA,793520.0
2021-08-26,1,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,765520.0
2021-08-26,1,MEDELLIN,ANTIOQUIA,TELEFONO,XIAOMI,793520.0
2021-08-26,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,2513570.0
2021-08-26,1,ITAGUI,ANTIOQUIA,TELEFONO,XIAOMI,607520.0
2021-08-26,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,793520.0
2021-08-26,1,TURBO,ANTIOQUIA,TELEFONO,SAMSUNG,765520.0
2021-08-26,1,PASTO,NARIÃO,TELEFONO,SAMSUNG,1150571.0
2021-08-26,1,CALI,VALLE DEL CAUCA,TELEFONO,XIAOMI,793520.0
2021-08-26,1,MOSQUERA,CUNDINAMARCA,TELEFONO,SAMSUNG,1542570.0
2021-08-28,0,MEDELLIN,ANTIOQUIA,TELEFONO,XIAOMI,1284521.0
2021-08-27,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,793520.0
2021-08-26,1,SOACHA,CUNDINAMARCA,TELEFONO,SAMSUNG,695520.0
2021-08-26,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,765520.0
2021-08-26,1,VEGACHI,ANTIOQUIA,TELEFONO,MOTOROLA,793520.0
2021-08-26,1,MOSQUERA,CUNDINAMARCA,TELEFONO,XIAOMI,794520.0
2021-08-26,1,CALI,VALLE DEL CAUCA,TELEFONO,XIAOMI,795520.0
2021-08-26,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,APPLE,2811580.0
2021-08-26,1,IBAGUE,TOLIMA,TELEFONO,XIAOMI,793520.0
2021-08-26,1,PEREIRA,RISARALDA,TELEFONO,SAMSUNG,765520.0
2021-08-26,1,LA CELIA,RISARALDA,TELEFONO,SAMSUNG,765520.0
2021-08-27,0,EL DONCELLO,CAQUETA,TELEFONO,XIAOMI,536520.0
2021-08-27,0,TAURAMENA,CASANARE,TELEFONO,SAMSUNG,597520.0
2021-08-26,1,BELLO,ANTIOQUIA,TELEFONO,XIAOMI,793520.0
2021-08-27,0,CARTAGENA,BOLIVAR,TELEVISOR,KALLEY,1551900.0
2021-08-26,1,SOACHA,CUNDINAMARCA,TELEFONO,SAMSUNG,1542570.0
2021-08-26,1,LOS PATIOS,NORTE DE SANTANDER,TELEFONO,SAMSUNG,597520.0
2021-08-26,1,NEIVA,HUILA,TELEFONO,MOTOROLA,793520.0
2021-08-26,1,CALDAS,ANTIOQUIA,TELEFONO,SAMSUNG,392520.0
2021-08-26,1,CALI,VALLE DEL CAUCA,TELEFONO,XIAOMI,2008520.0
2021-08-26,1,VALLEDUPAR,CESAR,TELEFONO,SAMSUNG,695520.0
2021-08-26,1,MONTERREY,CASANARE,TELEFONO,SAMSUNG,392520.0
2021-08-27,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,765520.0
2021-08-28,0,CALI,VALLE DEL CAUCA,TELEFONO,XIAOMI,793520.0
2021-08-27,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,521520.0
2021-08-27,0,EL CERRITO,VALLE DEL CAUCA,TELEFONO,MOTOROLA,690520.0
2021-08-27,0,BARRANQUILLA,ATLANTICO,TELEFONO,NOKIA,714520.0
2021-08-27,0,TUNJA,BOYACA,TELEFONO,SAMSUNG,765520.0
2021-08-27,0,YOPAL,CASANARE,TELEFONO,MOTOROLA,562520.0
2021-08-28,0,PALMIRA,VALLE DEL CAUCA,TELEFONO,SAMSUNG,597520.0
2021-08-28,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1284521.0
2021-08-28,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,793520.0
2021-08-28,0,TAURAMENA,CASANARE,TELEFONO,SAMSUNG,392520.0
2021-08-27,0,CALI,VALLE DEL CAUCA,TELEFONO,XIAOMI,793520.0
2021-08-30,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,CAIXUM,3351900.0
2021-08-27,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,MOTOROLA,640520.0
2021-08-27,0,NEIVA,HUILA,TELEVISOR,Otra,3789900.0
2021-08-27,0,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,1150571.0
2021-08-27,0,BARRANQUILLA,ATLANTICO,TELEFONO,XIAOMI,793520.0
2021-08-27,0,AGUACHICA,CESAR,TELEFONO,SAMSUNG,765520.0
2021-08-27,0,BARRANQUILLA,ATLANTICO,TELEFONO,XIAOMI,1207160.0
2021-08-27,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,793520.0
2021-08-27,0,MARQUETALIA,CALDAS,TELEFONO,XIAOMI,793520.0
2021-08-28,0,SAN VICENTE DEL CAGUAN,CAQUETA,TELEFONO,SAMSUNG,765520.0
2021-08-27,0,MEDELLIN,ANTIOQUIA,TELEFONO,XIAOMI,793520.0
2021-08-27,0,POPAYAN,CAUCA,TELEFONO,MOTOROLA,690520.0
2021-08-27,0,ITAGUI,ANTIOQUIA,TELEFONO,SAMSUNG,765520.0
2021-08-27,0,SAN MARCOS,SUCRE,TELEFONO,SAMSUNG,1150571.0
2021-08-27,0,ARMENIA,QUINDIO,TELEFONO,MOTOROLA,640520.0
2021-08-27,0,TUNJA,BOYACA,TELEVISOR,SAMSUNG,2925899.0
2021-08-28,0,ROZO,VALLE DEL CAUCA,TELEFONO,XIAOMI,1027520.0
2021-08-27,0,SALADOBLANCO,HUILA,TELEFONO,MOTOROLA,793520.0
2021-08-27,0,BUENAVENTURA,VALLE DEL CAUCA,TELEFONO,XIAOMI,793520.0
2021-08-27,0,PAIPA,BOYACA,TELEFONO,LG,624520.0
2021-08-27,0,SOLEDAD,ATLANTICO,TELEFONO,XIAOMI,793520.0
2021-08-27,0,VALLEDUPAR,CESAR,TELEFONO,XIAOMI,793520.0
2021-08-27,0,VILLA DEL ROSARIO,NORTE DE SANTANDER,TELEFONO,SAMSUNG,765520.0
2021-08-28,0,CALI,VALLE DEL CAUCA,TELEFONO,XIAOMI,1460520.0
2021-08-27,0,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,765520.0
2021-08-27,0,VILLAVICENCIO,META,TELEFONO,MOTOROLA,793520.0
2021-08-27,0,CALI,VALLE DEL CAUCA,TELEVISOR,KALLEY,1398900.0
2021-08-27,0,IBAGUE,TOLIMA,TELEFONO,XIAOMI,382520.0
2021-08-27,0,ZIPAQUIRA,CUNDINAMARCA,TELEFONO,XIAOMI,793520.0
2021-08-27,0,CHIA,CUNDINAMARCA,TELEFONO,SAMSUNG,1150571.0
2021-08-27,0,CHINACOTA,NORTE DE SANTANDER,TELEFONO,MOTOROLA,690520.0
2021-08-27,0,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,392520.0
2021-08-27,0,PEREIRA,RISARALDA,TELEFONO,XIAOMI,793520.0
2021-08-27,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,640520.0
2021-08-27,0,TURBO,ANTIOQUIA,TELEFONO,XIAOMI,1284521.0
2021-08-27,0,LA VIRGINIA,RISARALDA,TELEFONO,XIAOMI,793520.0
2021-08-28,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,793520.0
2021-08-28,0,DOSQUEBRADAS,RISARALDA,TELEFONO,SAMSUNG,432520.0
2021-08-27,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,MOTOROLA,793520.0
2021-08-27,0,AMALFI,ANTIOQUIA,TELEFONO,SAMSUNG,765520.0
2021-08-28,0,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,392520.0
2021-08-30,0,NEIVA,HUILA,TELEFONO,SAMSUNG,1150571.0
2021-08-28,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,765520.0
2021-08-28,0,MEDELLIN,ANTIOQUIA,TELEFONO,XIAOMI,793520.0
2021-08-28,0,GARZON,HUILA,TELEFONO,XIAOMI,1284521.0
2021-08-28,0,DON MATIAS,ANTIOQUIA,PORTATIL,HP,2851900.0
2021-08-28,0,PIEDECUESTA,SANTANDER,TELEFONO,XIAOMI,793520.0
2021-08-28,0,MANAURE,CESAR,TELEFONO,SAMSUNG,765520.0
2021-08-28,0,SALAMINA,CALDAS,TELEFONO,MOTOROLA,640520.0
2021-08-28,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,793520.0
2021-08-28,0,LA MESA,CUNDINAMARCA,TELEFONO,XIAOMI,794520.0
2021-08-28,0,ITAGUI,ANTIOQUIA,TELEFONO,XIAOMI,1284521.0
2021-08-28,0,VILLAVICENCIO,META,TELEFONO,HUAWEI,1308520.0
2021-08-28,0,YARUMAL,ANTIOQUIA,TELEFONO,XIAOMI,793520.0
2021-08-28,0,PAMPLONA,NORTE DE SANTANDER,TELEFONO,XIAOMI,793520.0
2021-08-28,0,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,765520.0
2021-08-28,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1150571.0
2021-08-28,0,RIVERA,HUILA,TELEFONO,MOTOROLA,793520.0
2021-08-28,0,OVEJAS,SUCRE,TELEVISOR,Otra,2719900.0
2021-08-28,0,ACACIAS,META,TELEFONO,SAMSUNG,392520.0
2021-08-28,0,PEREIRA,RISARALDA,TELEFONO,MOTOROLA,640520.0
2021-08-30,0,CHIQUINQUIRA,BOYACA,TELEFONO,SAMSUNG,765520.0
2021-08-28,0,CARTAGENA,BOLIVAR,TELEFONO,SAMSUNG,765520.0
2021-08-28,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,APPLE,4467580.0
2021-08-28,0,MEDELLIN,ANTIOQUIA,TELEFONO,XIAOMI,1284521.0
2021-08-28,0,CALI,VALLE DEL CAUCA,TELEFONO,XIAOMI,1460520.0
2021-08-30,0,FLORENCIA,CAQUETA,TELEFONO,XIAOMI,793520.0
2021-08-28,0,NEIVA,HUILA,TELEFONO,SAMSUNG,1150571.0
2021-08-28,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,XIAOMI,2008520.0
2021-08-30,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,793520.0
2021-08-28,0,MANIZALES,CALDAS,TELEFONO,SAMSUNG,765520.0
2021-08-28,0,CUMARAL,META,TELEFONO,MOTOROLA,793520.0
2021-08-28,0,PITALITO,HUILA,TELEFONO,SAMSUNG,765520.0
2021-08-28,0,CUCUTA,NORTE DE SANTANDER,TELEVISOR,KALLEY,2416900.0
2021-08-28,0,TULUA,VALLE DEL CAUCA,TELEFONO,XIAOMI,309520.0
2021-08-28,0,MANIZALES,CALDAS,TELEFONO,XIAOMI,1284521.0
2021-08-28,0,ARBOLETES,ANTIOQUIA,TELEFONO,SAMSUNG,1150571.0
2021-08-28,0,ARMENIA,QUINDIO,TELEFONO,SAMSUNG,765520.0
2021-08-28,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,793520.0
2021-08-30,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,765520.0
2021-08-28,0,POPAYAN,CAUCA,TELEFONO,XIAOMI,794520.0
2021-08-28,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,793520.0
2021-08-28,0,CAJICA,CUNDINAMARCA,TELEFONO,XIAOMI,607520.0
2021-08-28,0,GIRARDOT,CUNDINAMARCA,TELEFONO,SAMSUNG,1150571.0
2021-08-30,0,CURUMANI,CESAR,TELEFONO,XIAOMI,793520.0
2021-08-28,0,SAN JOSE,CALDAS,TELEFONO,SAMSUNG,1150571.0
2021-08-28,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1284521.0
2021-08-28,0,CARTAGENA,BOLIVAR,TELEFONO,XIAOMI,793520.0
2021-08-30,0,POPAYAN,CAUCA,TELEFONO,XIAOMI,793520.0
2021-08-28,0,LA ESTRELLA,ANTIOQUIA,TELEFONO,XIAOMI,794520.0
2021-08-28,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,521520.0
2021-08-28,0,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,765520.0
2021-08-28,0,TULUA,VALLE DEL CAUCA,TELEFONO,XIAOMI,794520.0
2021-08-28,0,BUENAVENTURA,VALLE DEL CAUCA,TELEFONO,SAMSUNG,765520.0
2021-08-28,0,CAREPA,ANTIOQUIA,TELEFONO,SAMSUNG,597520.0
2021-08-28,0,CARTAGENA,BOLIVAR,TELEFONO,XIAOMI,309520.0
2021-08-30,0,SAHAGUN,CORDOBA,TELEFONO,SAMSUNG,765520.0
2021-08-28,0,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,597520.0
2021-08-28,0,PURIFICACION,TOLIMA,TELEFONO,SAMSUNG,392520.0
2021-08-31,0,BUENAVENTURA,VALLE DEL CAUCA,TELEFONO,SAMSUNG,597520.0
2021-08-28,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,SAMSUNG,392520.0
2021-08-28,0,VALLEDUPAR,CESAR,TELEFONO,SAMSUNG,1097520.0
2021-08-28,0,QUIBDO,CHOCO,TELEFONO,MOTOROLA,793520.0
2021-08-28,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,OPPO,1358519.0
2021-08-28,0,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,1150571.0
2021-08-30,0,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,765520.0
2021-08-30,0,PITALITO,HUILA,TELEFONO,SAMSUNG,765520.0
2021-08-30,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,SAMSUNG,1150571.0
2021-08-30,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1359570.0
2021-08-30,0,EL CARMEN DE CHUCURI,SANTANDER,TELEFONO,SAMSUNG,765520.0
2021-08-30,0,MONTERIA,CORDOBA,TELEFONO,SAMSUNG,718520.0
2021-08-30,0,NEIVA,HUILA,TELEFONO,MOTOROLA,640520.0
2021-08-30,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,793520.0
2021-08-30,0,OCANA,NORTE DE SANTANDER,TELEFONO,SAMSUNG,392520.0
2021-08-30,0,LA  LOMA,CESAR,TELEFONO,XIAOMI,793520.0
2021-08-31,0,QUIBDO,CHOCO,TELEFONO,SAMSUNG,620520.0
2021-08-30,0,QUIPAMA,BOYACA,TELEFONO,MOTOROLA,562520.0
2021-08-30,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,640520.0
2021-08-30,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,793520.0
2021-08-30,0,LA DORADA,CALDAS,TELEFONO,SAMSUNG,765520.0
2021-08-30,0,BARRANQUILLA,ATLANTICO,TELEFONO,SAMSUNG,1150571.0
2021-08-30,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,640520.0
2021-08-30,0,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,765520.0
2021-08-30,0,MOCOA,PUTUMAYO,TELEFONO,XIAOMI,1436520.0
2021-08-30,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,765520.0
2021-08-30,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,793520.0
2021-08-30,0,FLORIDABLANCA,SANTANDER,TELEFONO,XIAOMI,794520.0
2021-08-30,0,IBAGUE,TOLIMA,TELEFONO,SAMSUNG,765520.0
2021-08-30,0,MONTERIA,CORDOBA,TELEFONO,XIAOMI,793520.0
2021-08-30,0,SAN VICENTE DE CHUCURI,SANTANDER,TELEFONO,SAMSUNG,765520.0
2021-08-30,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,765520.0
2021-08-30,0,CAUCASIA,ANTIOQUIA,TELEFONO,SAMSUNG,392520.0
2021-08-30,0,SINCELEJO,SUCRE,TELEFONO,XIAOMI,793520.0
2021-08-30,0,RIONEGRO,ANTIOQUIA,TELEFONO,SAMSUNG,1150571.0
2021-08-31,0,OIBA,SANTANDER,TELEFONO,MOTOROLA,793520.0
2021-08-30,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,793520.0
2021-08-30,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,797900.0
2021-08-30,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,APPLE,2811580.0
2021-08-31,0,TOCANCIPA,CUNDINAMARCA,TELEFONO,SAMSUNG,765520.0
2021-08-31,0,ROSAS,CAUCA,TELEFONO,MOTOROLA,640520.0
2021-08-30,0,CALI,VALLE DEL CAUCA,TELEFONO,XIAOMI,793520.0
2021-08-31,0,AGUACHICA,CESAR,TELEFONO,MOTOROLA,640520.0
2021-08-30,0,CALI,VALLE DEL CAUCA,TELEFONO,MOTOROLA,640520.0
2021-08-30,0,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,432520.0
2021-08-31,0,RIOHACHA,LA GUAJIRA,TELEVISOR,KALLEY,1208900.0
2021-08-31,0,BUENAVENTURA,VALLE DEL CAUCA,TELEFONO,SAMSUNG,765520.0
2021-08-30,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,795520.0
2021-08-31,0,SANTA MARTA,MAGDALENA,TELEFONO,MOTOROLA,640520.0
2021-08-30,0,VILLA DEL ROSARIO,NORTE DE SANTANDER,TELEFONO,MOTOROLA,640520.0
2021-08-31,0,CHIQUINQUIRA,BOYACA,TELEFONO,MOTOROLA,640520.0
2021-08-30,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,SAMSUNG,1938570.0
2021-08-31,0,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,1542570.0
2021-08-30,0,ACACIAS,META,TELEFONO,SAMSUNG,765520.0
2021-08-30,0,ARMENIA,QUINDIO,TELEFONO,XIAOMI,793520.0
2021-08-31,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1150571.0
2021-08-31,0,AMAGA,ANTIOQUIA,TELEFONO,SAMSUNG,765520.0
2021-08-31,0,PASTO,NARIÃO,TELEFONO,SAMSUNG,1150571.0
2021-08-31,0,ZIPAQUIRA,CUNDINAMARCA,TELEFONO,MOTOROLA,793520.0
2021-08-31,0,SABANETA,ANTIOQUIA,TELEFONO,MOTOROLA,793520.0
2021-08-31,0,IBAGUE,TOLIMA,TELEFONO,SAMSUNG,765520.0
2021-08-31,0,RIONEGRO,ANTIOQUIA,TELEFONO,XIAOMI,793520.0
2021-08-31,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,392520.0
2021-08-31,0,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,765520.0
2021-08-31,0,NEIVA,HUILA,TELEFONO,MOTOROLA,793520.0
2021-08-31,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,MOTOROLA,640520.0
2021-08-31,0,ITAGUI,ANTIOQUIA,TELEFONO,SAMSUNG,1542570.0
2021-08-31,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1150571.0
2021-08-31,0,GIRARDOT,CUNDINAMARCA,TELEFONO,MOTOROLA,793520.0
2021-08-31,0,APARTADO,ANTIOQUIA,TELEVISOR,KALLEY,1398900.0
2021-08-31,0,SOACHA,CUNDINAMARCA,TELEFONO,XIAOMI,1555520.0
2021-08-31,0,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,392520.0
2021-08-31,0,PACHO,CUNDINAMARCA,TELEFONO,MOTOROLA,640520.0
2021-08-31,0,ZIPAQUIRA,CUNDINAMARCA,TELEFONO,MOTOROLA,793520.0
2021-08-31,0,SOACHA,CUNDINAMARCA,TELEFONO,XIAOMI,793520.0
2021-08-31,0,SAN MIGUEL,PUTUMAYO,TELEFONO,SAMSUNG,765520.0
2021-08-31,0,SUBACHOQUE,CUNDINAMARCA,TELEFONO,XIAOMI,793520.0
2021-08-31,0,YUMBO,VALLE DEL CAUCA,TELEFONO,XIAOMI,521520.0
2021-08-31,0,SAN PEDRO DE URABA,ANTIOQUIA,TELEFONO,XIAOMI,607520.0
2021-08-31,0,DUITAMA,BOYACA,TELEFONO,MOTOROLA,793520.0
2021-08-31,0,CAICEDONIA,VALLE DEL CAUCA,TELEFONO,MOTOROLA,793520.0
2021-08-31,0,MOMPOS,BOLIVAR,TELEVISOR,KALLEY,1208900.0
2021-08-31,0,NECOCLI,ANTIOQUIA,TELEFONO,XIAOMI,793520.0
2021-08-31,0,BARRANQUILLA,ATLANTICO,TELEVISOR,SAMSUNG,2925899.0
2021-09-01,0,SAN GIL,SANTANDER,TELEFONO,MOTOROLA,640520.0
2021-09-01,0,VILLAVICENCIO,META,TELEFONO,XIAOMI,1284521.0
2021-09-04,0,CARTAGENA,BOLIVAR,TELEFONO,XIAOMI,1284521.0
2021-09-01,0,PAZ DE ARIPORO,CASANARE,TELEFONO,SAMSUNG,392520.0
2021-09-01,0,BUCARAMANGA,SANTANDER,TELEFONO,MOTOROLA,793520.0
2021-09-02,0,MOCOA,PUTUMAYO,TELEFONO,SAMSUNG,765520.0
2021-09-01,0,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,765520.0
2021-09-01,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,793520.0
2021-09-01,0,DAGUA,VALLE DEL CAUCA,TELEVISOR,KALLEY,1233900.0
2021-09-02,0,SUPIA,CALDAS,TELEFONO,SAMSUNG,765520.0
2021-09-01,0,BARRANQUILLA,ATLANTICO,TELEFONO,SAMSUNG,765520.0
2021-09-02,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,640520.0
2021-09-02,0,POPAYAN,CAUCA,TELEFONO,SAMSUNG,765520.0
2021-09-01,0,PIEDECUESTA,SANTANDER,TELEFONO,XIAOMI,795520.0
2021-09-01,0,ARMENIA,QUINDIO,TELEFONO,XIAOMI,521520.0
2021-09-01,0,CALI,VALLE DEL CAUCA,TELEFONO,APPLE,3545580.0
2021-09-01,0,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,765520.0
2021-09-01,0,MANIZALES,CALDAS,TELEFONO,MOTOROLA,793520.0
2021-09-02,0,LA  LOMA,CESAR,TELEFONO,XIAOMI,793520.0
2021-09-01,0,ARATOCA,SANTANDER,TELEFONO,SAMSUNG,392520.0
2021-09-01,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,765520.0
2021-09-01,0,BARRANQUILLA,ATLANTICO,TELEFONO,SAMSUNG,765520.0
2021-09-01,0,BUCARAMANGA,SANTANDER,TELEFONO,MOTOROLA,640520.0
2021-09-01,0,PUERTO CONCORDIA,META,TELEFONO,MOTOROLA,548520.0
2021-09-01,0,YOPAL,CASANARE,TELEFONO,MOTOROLA,793520.0
2021-09-02,0,URIBIA,LA GUAJIRA,TELEVISOR,KALLEY,1119899.0
2021-09-01,0,SOPO,CUNDINAMARCA,TELEFONO,SAMSUNG,1150571.0
2021-09-01,0,QUIBDO,CHOCO,TELEFONO,SAMSUNG,765520.0
2021-09-01,0,QUIBDO,CHOCO,TELEFONO,SAMSUNG,392520.0
2021-09-02,0,MAGANGUE,BOLIVAR,TELEFONO,SAMSUNG,765520.0
2021-09-01,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,663520.0
2021-09-02,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,765520.0
2021-09-01,0,CIENAGA,MAGDALENA,TELEFONO,SAMSUNG,432520.0
2021-09-01,0,BARRANQUILLA,ATLANTICO,TELEFONO,SAMSUNG,765520.0
2021-09-01,0,JAMUNDI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,1542570.0
2021-09-01,0,VILLAVICENCIO,META,TELEFONO,MOTOROLA,793520.0
2021-09-01,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,XIAOMI,647520.0
2021-09-01,0,BARRANQUILLA,ATLANTICO,TELEFONO,SAMSUNG,402520.0
2021-09-01,0,PITALITO,HUILA,TELEFONO,XIAOMI,793520.0
2021-09-01,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,392520.0
2021-09-02,0,NEIVA,HUILA,TELEFONO,MOTOROLA,690520.0
2021-09-01,0,VALLEDUPAR,CESAR,TELEFONO,MOTOROLA,640520.0
2021-09-02,0,VILLAVICENCIO,META,PORTATIL,HP,2608900.0
2021-09-02,0,BARRANQUILLA,ATLANTICO,TELEFONO,MOTOROLA,793520.0
2021-09-02,0,CURUMANI,CESAR,TELEFONO,XIAOMI,793520.0
2021-09-02,0,CALI,VALLE DEL CAUCA,TELEFONO,MOTOROLA,793520.0
2021-09-02,0,BOGOTA D.C.,BOGOTA D.C.,TELEVISOR,SAMSUNG,2925899.0
2021-09-02,0,SAN ANTONIO DEL TEQUENDAMA,CUNDINAMARCA,TELEFONO,SAMSUNG,402520.0
2021-09-02,0,BARRANQUILLA,ATLANTICO,TELEFONO,MOTOROLA,640520.0
2021-09-02,0,CARTAGENA,BOLIVAR,TELEFONO,SAMSUNG,1542570.0
2021-09-02,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,765520.0
2021-09-02,0,LA MESA,CUNDINAMARCA,TELEFONO,SAMSUNG,765520.0
2021-09-02,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,765520.0
2021-09-02,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1284521.0
2021-09-02,0,SANDONA,NARIÃO,TELEFONO,SAMSUNG,1542570.0
2021-09-02,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,793520.0
2021-09-02,0,CARTAGENA,BOLIVAR,TELEFONO,SAMSUNG,392520.0
2021-09-03,0,QUIBDO,CHOCO,TELEFONO,SAMSUNG,392520.0
2021-09-02,0,CARTAGENA,BOLIVAR,TELEFONO,SAMSUNG,1150571.0
