cod_trans,cod_rest,fecha_trans,valor_trans,latitud,longitud,canal,medio,comision
17199777_tt,26,2022-09-17,59800,3.4670471,-76.48927,TICTUK,TICTUK,7176.0
17200403_tt,26,2022-09-17,59800,3.4766174,-76.4942846,TICTUK,TICTUK,7176.0
0000917722-010401,26,2022-09-18,77800,3.4905509,-76.4989603,App,Android,8558.0
KFCCO882281921,26,2022-09-18,59400,3.4703,-76.50182,Web,Web,5940.0
0000917563-010401,26,2022-09-17,54800,3.4744170785513,-76.5014047734439,App,Android,6028.0
KFCCO738859593,26,2022-09-17,58300,3.465449,-76.497055,Web,Web,5830.0
0000918112-010401,26,2022-09-18,81400,3.4693708,-76.4954267,App,Android,8954.0
0000918387-010401,26,2022-09-18,47800,3.4650026268913,-76.5142245551622,App,Ios,5258.0
0000808781-010401,26,2022-05-13,22100,3.4621590687077,-76.5168030001223,App,Android,2431.0
0000011219-074602,26,2022-05-13,84900,3.4694911,-76.5007069,CallCenter,CallCenter,8490.0
0000808942-010401,26,2022-05-13,28100,3.4776613,-76.5083019,App,Android,3091.0
KFCCO618344782,26,2022-05-13,63400,3.461949,-76.5138,Web,Web,6340.0
13474716_tt,26,2022-05-13,35100,3.4634741,-76.5063496,TICTUK,TICTUK,4212.0
KFCCO848833219,26,2022-05-13,42100,3.470274,-76.50642,Web,Web,4210.0
KFCCO348519256,26,2022-05-13,28100,3.464759,-76.50774,Web,Web,2810.0
13472367_tt,26,2022-05-13,29100,3.4814956,-76.4979704,TICTUK,TICTUK,3492.0
13471740_tt,26,2022-05-13,29100,3.4771484,-76.4927486,TICTUK,TICTUK,3492.0
KFCCO304096634,26,2022-05-13,49100,3.464826,-76.50411,Web,Web,4910.0
13476532_tt,26,2022-05-13,29100,3.4745922,-76.4925228,TICTUK,TICTUK,3492.0
0000809704-010401,26,2022-05-14,31100,3.4637989290863,-76.5182249061763,App,Android,3421.0
KFCCO452762757,26,2022-05-13,27100,3.480259,-76.492165,Web,Web,2710.0
0000011488-074602,26,2022-05-14,45800,3.4632751,-76.501521,CallCenter,CallCenter,4580.0
0000809787-010401,26,2022-05-14,53100,3.4746925,-76.5033637,App,Android,5841.0
KFCCO883482525,26,2022-05-14,35100,3.48081,-76.4945,Web,Web,3510.0
KFCCO880338368,26,2022-05-14,62100,3.47599,-76.50107,Web,Web,6210.0
0000810137-010401,26,2022-05-14,35100,3.4790044488074,-76.4988532421927,App,Ios,3861.0
0000011693-074602,26,2022-05-14,24000,3.4556842,-76.5184579,CallCenter,CallCenter,2400.0
0000810324-010401,26,2022-05-14,28100,3.4616332,-76.484108,App,Android,3091.0
0000810327-010401,26,2022-05-14,22100,3.4643244,-76.5190073,App,Android,2431.0
0000809812-010401,26,2022-05-14,47000,3.4823995,-76.5038223,App,Android,5170.0
13486582_tt,26,2022-05-14,74900,3.4769154,-76.4944825,TICTUK,TICTUK,8988.0
0000810480-010401,26,2022-05-14,30100,3.4628883,-76.5064786,App,Android,3311.0
0000810518-010401,26,2022-05-14,55100,3.479956345486,-76.4902451075614,App,Android,6061.0
KFCCO018090394,26,2022-05-14,43000,3.485862,-76.50092,Web,Web,4300.0
KFCCO236216893,26,2022-05-14,34100,3.474869,-76.49816,Web,Web,3410.0
0000011883-074602,26,2022-05-14,30000,3.4658165,-76.4959116,CallCenter,CallCenter,3000.0
KFCCO833758697,26,2022-09-18,59400,3.466911,-76.51418,Web,Web,5940.0
0000056153-074602,26,2022-09-17,78500,3.4646318,-76.507822,CallCenter,CallCenter,7850.0
KFCCO354443572,26,2022-09-17,37300,3.488377,-76.49158,Web,Web,3730.0
0000917340-010401,26,2022-09-17,34700,3.4879770581822,-76.4930416457355,App,Android,3817.0
0000914723-010401,26,2022-09-13,39700,3.4867163,-76.490116,App,Ios,4367.0
0000914105-010401,26,2022-09-13,39800,3.4601420530636,-76.515684183687,App,Android,4378.0
0000055051-074602,26,2022-09-13,32800,3.4790179,-76.5009018,CallCenter,CallCenter,3280.0
0000914360-010401,26,2022-09-13,54800,3.4821988877598,-76.4942152364306,App,Ios,6028.0
0000915099-010401,26,2022-09-14,21800,3.46921,-76.488475,App,Android,2398.0
0000909960-010401,26,2022-09-07,50800,3.4811129465411,-76.4928749140885,App,Ios,5588.0
0000910032-010401,26,2022-09-08,31800,3.4587930119786,-76.5072620473802,App,Android,3498.0
0000914112-010401,26,2022-09-13,57800,3.4803581,-76.5075544,App,Ios,6358.0
KFCCO159932300,26,2022-09-13,25800,3.458834,-76.48613,Web,Web,2580.0
KFCCO161582600,26,2022-09-13,36800,3.480981,-76.49552,Web,Web,3680.0
0000914307-010401,26,2022-09-13,39800,3.4909805825255,-76.497580949217,App,Android,4378.0
0000913915-010401,26,2022-09-13,57500,3.4660351440468,-76.4928046055138,App,Android,6325.0
0000914429-010401,26,2022-09-13,39800,3.4869322642339,-76.492050904781,App,Android,4378.0
0000914662-010401,26,2022-09-13,21800,3.4906129,-76.499082,App,Android,2398.0
16865875_tt,26,2022-09-05,21800,3.4541673,-76.5180886,TICTUK,TICTUK,2616.0
0000908556-010401,26,2022-09-05,23800,3.4648908,-76.4957715,App,Android,2618.0
KFCCO715705458,26,2022-09-06,59800,3.475167,-76.5009,Web,Web,5980.0
0000052883-074602,26,2022-09-06,74800,3.4650828,-76.500883,CallCenter,CallCenter,7480.0
0000908923-010401,26,2022-09-06,41700,3.4752624293534,-76.4980409480631,App,Android,4587.0
0000909178-010401,26,2022-09-06,54800,3.4616217796543,-76.505027360417,App,Ios,6028.0
0000909238-010401,26,2022-09-06,23800,3.4906129,-76.499082,App,Android,2618.0
0000909240-010401,26,2022-09-06,39800,3.4710183933923,-76.5114915557206,App,Android,4378.0
0000909343-010401,26,2022-09-06,74800,3.4727268,-76.5108735,App,Android,8228.0
0000053080-074602,26,2022-09-07,20800,3.4635612,-76.5047425,CallCenter,CallCenter,2080.0
0000909715-010401,26,2022-09-07,15800,3.4655935,-76.4973198,App,Android,1738.0
16911181_tt,26,2022-09-07,71800,3.4752208,-76.4972621,TICTUK,TICTUK,8616.0
0000053181-074602,26,2022-09-07,73700,3.4692502,-76.5112963,CallCenter,CallCenter,7370.0
16826043_tt,26,2022-09-04,45800,3.4771991,-76.4906479,TICTUK,TICTUK,5496.0
0000908202-010401,26,2022-09-05,40700,3.4811129465411,-76.4928749140885,App,Ios,4477.0
0000052750-074602,26,2022-09-05,28700,3.4635446,-76.4998678,CallCenter,CallCenter,2870.0
0000908472-010401,26,2022-09-05,24200,3.4527606459311,-76.4976402930915,App,Android,2662.0
0000908528-010401,26,2022-09-05,49900,3.4817608177687,-76.496917437762,App,Android,5489.0
0000908535-010401,26,2022-09-05,54800,3.4704771660844,-76.496693754711,App,Ios,6028.0
0000908147-010401,26,2022-09-04,61600,3.4770167122813,-76.494456846267,App,Android,6776.0
KFCCO849942840,26,2022-09-05,45800,3.479077,-76.498985,Web,Web,4580.0
16856246_tt,26,2022-09-05,23800,3.4699916,-76.5064614,TICTUK,TICTUK,2856.0
KFCCO420825818,26,2022-09-05,31800,3.46796,-76.50508,Web,Web,3180.0
KFCCO984808828,26,2022-09-12,21800,3.458719,-76.51264,Web,Web,2180.0
0000913661-010401,26,2022-09-12,24800,3.4734465567794,-76.4959920756519,App,Android,2728.0
0000913563-010401,26,2022-09-12,16900,3.4569591,-76.4857249,App,Android,1859.0
0000913801-010401,26,2022-09-12,21800,3.4906129,-76.499082,App,Android,2398.0
0000052632-074602,26,2022-09-04,39800,3.4795792,-76.4996153,CallCenter,CallCenter,3980.0
0000907130-010401,26,2022-09-04,30700,3.4712337,-76.4925517,App,Android,3377.0
0000052234-074602,26,2022-09-04,67700,3.4781325,-76.5006559,CallCenter,CallCenter,6770.0
0000907394-010401,26,2022-09-04,23800,3.4906129,-76.499082,App,Android,2618.0
0000907655-010401,26,2022-09-04,54800,3.4744170785513,-76.5014047734439,App,Android,6028.0
0000907274-010401,26,2022-09-04,20700,3.4677422,-76.4932975,App,Android,2277.0
0000907385-010401,26,2022-09-04,18900,3.4761297,-76.4996695,App,Android,2079.0
0000907982-010401,26,2022-09-04,18900,3.4906129,-76.499082,App,Android,2079.0
0000907991-010401,26,2022-09-04,20600,3.4628721,-76.5064432,App,Android,2266.0
0000052044-074602,26,2022-09-03,92800,3.464874,-76.5009044,CallCenter,CallCenter,9280.0
0000905746-010401,26,2022-09-02,26700,3.4628707,-76.5064527,App,Android,2937.0
0000905876-010401,26,2022-09-02,50700,3.4616217796543,-76.505027360417,App,Ios,5577.0
16790047_tt,26,2022-09-03,33800,3.4808098,-76.4945021,TICTUK,TICTUK,4056.0
0000051986-074602,26,2022-09-03,35300,3.4560853,-76.5099837,CallCenter,CallCenter,3530.0
KFCCO773352811,26,2022-09-03,48800,3.475167,-76.5009,Web,Web,4880.0
0000906835-010401,26,2022-09-03,40300,3.4764206761254,-76.4906970597804,App,Android,4433.0
0000905350-010401,26,2022-09-02,54800,3.4824942,-76.5039972,App,Android,6028.0
16766975_tt,26,2022-09-02,24800,3.4855472,-76.4928051,TICTUK,TICTUK,2976.0
0000905496-010401,26,2022-09-02,16800,3.4694915335813,-76.504185888916,App,Android,1848.0
0000810848-010401,26,2022-05-15,92100,3.4681626392991,-76.4906502297203,App,Ios,10131.0
0000810925-010401,26,2022-05-15,67100,3.4754673,-76.4951572,App,Android,7381.0
0000012050-074602,26,2022-05-15,29500,3.4765873,-76.4957447,CallCenter,CallCenter,2950.0
13510275_tt,26,2022-05-15,62100,3.4798339,-76.4982995,TICTUK,TICTUK,7452.0
KFCCO875870045,26,2022-05-14,88100,3.469099,-76.49563,Web,Web,8810.0
0000011890-074602,26,2022-05-14,90600,3.4631267,-76.4966171,CallCenter,CallCenter,9060.0
0000811090-010401,26,2022-05-15,25100,3.4705035490185,-76.4954650215805,App,Android,2761.0
0000811103-010401,26,2022-05-15,62100,3.4626547072698,-76.4859746955335,App,Android,6831.0
0000811371-010401,26,2022-05-15,23000,3.4632467354505,-76.4962113462389,App,Android,2530.0
0000811374-010401,26,2022-05-15,34100,3.4729435,-76.4942595,App,Android,3751.0
0000012359-074602,26,2022-05-15,67100,3.470465,-76.4884703,CallCenter,CallCenter,6710.0
KFCCO882433930,26,2022-05-15,26600,3.468588,-76.506004,Web,Web,2660.0
KFCCO076445144,26,2022-05-15,36900,3.473551,-76.51052,Web,Web,3690.0
KFCCO723688323,26,2022-05-15,92100,3.46829,-76.48609,Web,Web,9210.0
KFCCO551652983,26,2022-05-15,50000,3.476403,-76.50146,Web,Web,5000.0
0000811058-010401,26,2022-05-15,26000,3.4824025,-76.5038298,App,Android,2860.0
KFCCO790009646,26,2022-05-15,37600,3.475167,-76.5009,Web,Web,3760.0
16784371_tt,26,2022-09-02,44800,3.4783694,-76.498992,TICTUK,TICTUK,5376.0
0000051430-074602,26,2022-09-02,42800,3.4670846,-76.4931778,CallCenter,CallCenter,4280.0
0000905467-010401,26,2022-09-02,21300,3.4650631,-76.5014932,App,Android,2343.0
0000051663-074602,26,2022-09-03,104700,3.4703592,-76.5071023,CallCenter,CallCenter,10470.0
KFCCO752790208,26,2022-09-03,99600,3.479077,-76.498985,Web,Web,9960.0
0000905212-010401,26,2022-09-02,60300,3.4879431,-76.4891803,App,Android,6633.0
0000051832-074602,26,2022-09-03,42700,3.4566283,-76.5144993,CallCenter,CallCenter,4270.0
0000904269-010401,26,2022-08-31,23800,3.4648908,-76.4957715,App,Android,2618.0
KFCCO516003571,26,2022-09-01,23800,3.47075,-76.512314,Web,Web,2380.0
0000904716-010401,26,2022-09-01,30900,3.4764713,-76.4963329,App,Android,3399.0
0000904249-010401,26,2022-08-31,40500,3.455372054152,-76.5108106099069,App,Android,4455.0
0000904829-010401,26,2022-09-01,19300,3.4668390019603,-76.5035076253116,App,Android,2123.0
0000905002-010401,26,2022-09-01,23800,3.4628883,-76.5064786,App,Android,2618.0
0000905024-010401,26,2022-09-01,23800,3.4668763,-76.4913353,App,Ios,2618.0
0000905076-010401,26,2022-09-01,54800,3.4885519,-76.4963685,App,Android,6028.0
16760050_tt,26,2022-09-02,24800,3.4696605,-76.4981017,TICTUK,TICTUK,2976.0
0000051305-074602,26,2022-09-02,24700,3.4611133,-76.5145765,CallCenter,CallCenter,2470.0
0000904767-010401,26,2022-09-01,27800,3.4813999,-76.506511,App,Android,3058.0
0000051312-074602,26,2022-09-02,25700,3.4609262,-76.5087662,CallCenter,CallCenter,2570.0
0000905678-010401,26,2022-09-02,80400,3.4649383,-76.5016188,App,Android,8844.0
0000905719-010401,26,2022-09-02,45800,3.4674033,-76.5045617,App,Android,5038.0
KFCCO200117731,26,2022-09-02,22600,3.458719,-76.51264,Web,Web,2260.0
0000050940-074602,26,2022-08-31,45800,3.4751861,-76.4882821,CallCenter,CallCenter,4580.0
0000904189-010401,26,2022-08-31,31800,3.4749177219144,-76.4891340024769,App,Android,3498.0
16723607_tt,26,2022-08-31,33800,3.4790424,-76.5083223,TICTUK,TICTUK,4056.0
0000903986-010401,26,2022-08-31,66800,3.4767716,-76.4920347,App,Android,7348.0
KFCCO096950660,26,2022-08-31,31800,3.475851,-76.49121,Web,Web,3180.0
0000903458-010401,26,2022-08-30,20800,3.4655244470505,-76.5036175958812,App,Android,2288.0
16692957_tt,26,2022-08-30,23800,3.4711677,-76.5078845,TICTUK,TICTUK,2856.0
0000903488-010401,26,2022-08-30,39800,3.4600459964454,-76.4859264157713,App,Android,4378.0
0000050697-074602,26,2022-08-30,59700,3.46267,-76.5057037,CallCenter,CallCenter,5970.0
KFCCO812958020,26,2022-08-30,54800,3.465488,-76.495544,Web,Web,5480.0
0000903540-010401,26,2022-08-30,39800,3.4624463,-76.5102714,App,Android,4378.0
KFCCO764610919,26,2022-08-31,58700,3.479996,-76.491165,Web,Web,5870.0
KFCCO405668226,26,2022-08-31,56200,3.475911,-76.50364,Web,Web,5620.0
KFCCO575881150,26,2022-08-31,40300,3.458719,-76.51264,Web,Web,4030.0
0000903735-010401,26,2022-08-30,20800,3.4655244470505,-76.5036175958812,App,Android,2288.0
0000050280-074602,26,2022-08-28,45800,3.4770456,-76.4999315,CallCenter,CallCenter,4580.0
0000902230-010401,26,2022-08-28,87800,3.47,-76.5063517,App,Android,9658.0
0000050447-074602,26,2022-08-29,28700,3.4724099,-76.511598,CallCenter,CallCenter,2870.0
0000050498-074602,26,2022-08-29,39800,3.4551514,-76.4876723,CallCenter,CallCenter,3980.0
0000902768-010401,26,2022-08-29,32800,3.4718288,-76.4965568,App,Ios,3608.0
0000902921-010401,26,2022-08-30,36800,3.4813999,-76.506511,App,Android,4048.0
0000902942-010401,26,2022-08-30,20800,3.4811129465411,-76.4928749140885,App,Ios,2288.0
KFCCO602899264,26,2022-08-30,39800,3.473575,-76.49762,Web,Web,3980.0
0000903075-010401,26,2022-08-30,34800,3.4695400677529,-76.4959511719644,App,Android,3828.0
0000903034-010401,26,2022-08-30,26700,3.4639616,-76.4985931,App,Android,2937.0
16681739_tt,26,2022-08-30,26300,3.481114,-76.4979794,TICTUK,TICTUK,3156.0
KFCCO016354425,26,2022-08-30,16800,3.47399,-76.492874,Web,Web,1680.0
KFCCO055195565,26,2022-08-30,64800,3.462125,-76.484215,Web,Web,6480.0
0000903713-010401,26,2022-08-30,21800,3.4906129,-76.499082,App,Android,2398.0
0000903817-010401,26,2022-08-31,20800,3.4811129465411,-76.4928749140885,App,Ios,2288.0
0000903999-010401,26,2022-08-31,23800,3.4661556,-76.4935308,App,Android,2618.0
0000050893-074602,26,2022-08-31,86800,3.4670846,-76.4931778,CallCenter,CallCenter,8680.0
0000901968-010401,26,2022-08-28,66800,3.472460652411,-76.5023743920028,App,Android,7348.0
KFCCO347928190,26,2022-08-28,84700,3.469383,-76.48967,Web,Web,8470.0
0000902963-010401,26,2022-08-30,42700,3.4749769645102,-76.4979299716651,App,Android,4697.0
0000901984-010401,26,2022-08-28,45800,3.4584362,-76.4870635,App,Android,5038.0
0000050262-074602,26,2022-08-28,39800,3.4751861,-76.4882821,CallCenter,CallCenter,3980.0
0000902158-010401,26,2022-08-28,47700,3.4629787414532,-76.5137463363866,App,Ios,5247.0
KFCCO008198047,26,2022-08-28,60500,3.470348,-76.48691,Web,Web,6050.0
0000902444-010401,26,2022-08-29,29700,3.4811129465411,-76.4928749140885,App,Ios,3267.0
0000049815-074602,26,2022-08-28,87800,3.4567207,-76.5152217,CallCenter,CallCenter,8780.0
KFCCO263089778,26,2022-08-28,51200,3.475167,-76.5009,Web,Web,5120.0
0000901725-010401,26,2022-08-28,64800,3.4601420530636,-76.515684183687,App,Android,7128.0
0000050130-074602,26,2022-08-28,44700,3.4783694,-76.498992,CallCenter,CallCenter,4470.0
0000901516-010401,26,2022-08-28,23800,3.4761297,-76.4996695,App,Android,2618.0
0000902010-010401,26,2022-08-28,29400,3.4593405,-76.5188244,App,Android,3234.0
16645208_tt,26,2022-08-28,41700,3.4557314,-76.5102872,TICTUK,TICTUK,5004.0
0000902335-010401,26,2022-08-28,65400,3.4761860796111,-76.4990280009806,App,Android,7194.0
0000902594-010401,26,2022-08-29,18900,3.4811129465411,-76.4928749140885,App,Ios,2079.0
KFCCO439040202,26,2022-08-28,84700,3.462683,-76.485916,Web,Web,8470.0
KFCCO892551906,26,2022-08-28,34300,3.461607,-76.50588,Web,Web,3430.0
KFCCO980462306,26,2022-08-27,41300,3.484757,-76.49458,Web,Web,4130.0
KFCCO320020672,26,2022-08-27,50700,3.478364,-76.50269,Web,Web,5070.0
16595148_tt,26,2022-08-27,23800,3.481114,-76.4979794,TICTUK,TICTUK,2856.0
0000900992-010401,26,2022-08-27,31900,3.4723505447579,-76.4979879744351,App,Android,3509.0
0000049798-074602,26,2022-08-28,149700,3.4567207,-76.5152217,CallCenter,CallCenter,14970.0
0000900619-010401,26,2022-08-27,47700,3.4811129465411,-76.4928749140885,App,Ios,5247.0
0000900946-010401,26,2022-08-27,32800,3.4668091,-76.5060072,App,Android,3608.0
0000900960-010401,26,2022-08-27,64800,3.4875952233364,-76.490043271333,App,Android,7128.0
0000901147-010401,26,2022-08-28,39800,3.4699551528352,-76.488818926808,App,Ios,4378.0
0000901252-010401,26,2022-08-28,58600,3.4825472641729,-76.4934915862978,App,Android,6446.0
0000049885-074602,26,2022-08-28,66800,3.4768899,-76.4945105,CallCenter,CallCenter,6680.0
KFCCO633694595,26,2022-08-28,74800,3.482374,-76.504425,Web,Web,7480.0
0000901503-010401,26,2022-08-28,74800,3.4730339206206,-76.5017373673618,App,Android,8228.0
KFCCO408863756,26,2022-08-25,45800,3.47469,-76.49818,Web,Web,4580.0
KFCCO117716929,26,2022-08-26,39800,3.4595,-76.486305,Web,Web,3980.0
0000049126-074602,26,2022-08-26,97700,3.453642,-76.5066736,CallCenter,CallCenter,9770.0
0000049554-074602,26,2022-08-27,53500,3.4690572,-76.4923792,CallCenter,CallCenter,5350.0
KFCCO378544718,26,2022-08-26,54800,3.458153,-76.48557,Web,Web,5480.0
0000900629-010401,26,2022-08-27,26800,3.476069,-76.5008154,App,Android,2948.0
KFCCO518105475,26,2022-05-16,27500,3.481425,-76.504326,Web,Web,2750.0
0000812396-010401,26,2022-05-16,21100,3.4729482,-76.4906148,App,Android,2321.0
0000812165-010401,26,2022-05-15,22100,3.4752624198894,-76.4980409480631,App,Android,2431.0
0000012711-074602,26,2022-05-16,34100,3.4720006,-76.490448,CallCenter,CallCenter,3410.0
0000012753-074602,26,2022-05-16,55600,3.4556842,-76.5184579,CallCenter,CallCenter,5560.0
0000812481-010401,26,2022-05-16,24000,3.4860294,-76.4908316,App,Android,2640.0
0000012800-074602,26,2022-05-16,54100,3.479603,-76.4995284,CallCenter,CallCenter,5410.0
0000012896-074602,26,2022-05-17,30000,3.4702663,-76.5007403,CallCenter,CallCenter,3000.0
0000812983-010401,26,2022-05-17,39100,3.465601,-76.4989516,App,Android,4301.0
0000812990-010401,26,2022-05-17,59800,3.4606099068996,-76.5167014114559,App,Android,6578.0
KFCCO183580587,26,2022-05-17,39100,3.490029,-76.50036,Web,Web,3910.0
KFCCO100851115,26,2022-05-16,74100,3.482701,-76.493645,Web,Web,7410.0
KFCCO700770743,26,2022-05-17,115500,3.46903,-76.51425,Web,Web,11550.0
0000813299-010401,26,2022-05-17,30100,3.4682161,-76.5147811,App,Android,3311.0
KFCCO403931104,26,2022-05-17,39100,3.469699,-76.501495,Web,Web,3910.0
KFCCO079632080,26,2022-05-17,35100,3.480259,-76.492165,Web,Web,3510.0
0000812835-010401,26,2022-05-17,41100,3.4693742,-76.5161816,App,Android,4521.0
0000013113-074602,26,2022-05-17,63800,3.4612566,-76.5067044,CallCenter,CallCenter,6380.0
0000900046-010401,26,2022-08-26,36800,3.4870273046381,-76.496695484966,App,Android,4048.0
0000900148-010401,26,2022-08-27,36700,3.4811129465411,-76.4928749140885,App,Ios,4037.0
0000048925-074602,26,2022-08-25,18800,3.4763033,-76.498208,CallCenter,CallCenter,1880.0
0000899282-010401,26,2022-08-25,74800,3.459344,-76.5074495,App,Android,8228.0
KFCCO464269587,26,2022-08-25,36800,3.480981,-76.49552,Web,Web,3680.0
0000899205-010401,26,2022-08-25,24400,3.4817608177687,-76.496917437762,App,Android,2684.0
0000899328-010401,26,2022-08-25,38800,3.4640146,-76.5061002,App,Android,4268.0
0000898878-010401,26,2022-08-25,24800,3.465082692644,-76.500882748514,App,Android,2728.0
KFCCO548384847,26,2022-08-25,47800,3.475167,-76.5009,Web,Web,4780.0
0000899259-010401,26,2022-08-25,23800,3.4821186,-76.4946872,App,Android,2618.0
0000899501-010401,26,2022-08-26,18900,3.4676733236371,-76.4880047924817,App,Android,2079.0
0000900017-010401,26,2022-08-26,31800,3.4886544,-76.4990657,App,Android,3498.0
0000900132-010401,26,2022-08-27,54800,3.4628883,-76.5064786,App,Android,6028.0
0000898281-010401,26,2022-08-24,45800,3.4829337987771,-76.4950315095484,App,Android,5038.0
0000897961-010401,26,2022-08-23,38800,3.465068268623,-76.5005551837385,App,Android,4268.0
KFCCO071375311,26,2022-08-23,31800,3.465449,-76.497055,Web,Web,3180.0
KFCCO115719949,26,2022-08-24,44800,3.477503,-76.50884,Web,Web,4480.0
0000898766-010401,26,2022-08-25,63200,3.4730483,-76.4945913,App,Android,6952.0
0000898774-010401,26,2022-08-25,99800,3.465082692644,-76.500882748514,App,Android,10978.0
0000898683-010401,26,2022-08-24,39700,3.4867163,-76.490116,App,Ios,4367.0
KFCCO734290998,26,2022-08-25,23300,3.459541,-76.51134,Web,Web,2330.0
0000898787-010401,26,2022-08-25,26800,3.46469,-76.5106195,App,Android,2948.0
KFCCO488573995,26,2022-08-25,64800,3.468489,-76.48962,Web,Web,6480.0
0000898323-010401,26,2022-08-24,26800,3.4811129465411,-76.4928749140885,App,Ios,2948.0
KFCCO105866538,26,2022-08-22,26800,3.480981,-76.49552,Web,Web,2680.0
KFCCO273754050,26,2022-08-23,44800,3.480527,-76.497574,Web,Web,4480.0
16487571_tt,26,2022-08-23,39800,3.4633926,-76.5000463,TICTUK,TICTUK,4776.0
